StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,Year3_Reading_At_Risk
870158914,7,14,19,23,28,31,28,38,0,3,0,1,0,1,0,0,5.21,Male,0,0,0,1,0,0,2,2,101,101,1,1,0,2016,FALSE
257210697,5,12,18,19,21,16,17,27,0,2,1,1,1,2,1,2,5.12,Female,0,1,0,0,0,0,2,1,113,113,1,0,1,2016,TRUE
475149326,13,16,13,15,20,23,12,27,3,3,1,1,1,1,1,2,5.44,Male,0,1,0,0,0,0,6,3,102,102,2,1,1,2020,FALSE
407415527,9,15,17,16,15,24,9,0,2,3,2,1,2,2,1,2,5.75,Male,0,1,0,0,0,1,2,2,99,99,1,1,1,2020,FALSE
794846285,16,20,28,28,31,32,10,11,1,3,1,2,0,2,1,2,5.28,Male,1,0,0,0,0,0,3,3,114,114,0,0,0,2018,FALSE
474341777,16,23,28,27,30,30,36,45,2,3,2,2,5,5,1,4,5.66,Male,0,0,1,0,0,0,1,1,109,109,2,1,2,2020,FALSE
383064163,12,18,21,25,23,30,58,33,3,4,2,2,4,2,2,2,5.36,Female,1,0,0,0,0,0,3,3,110,110,2,2,2,2020,FALSE
664083488,4,10,17,19,20,21,10,24,1,5,1,1,0,4,1,2,5.59,Female,0,1,0,0,0,1,4,2,102,102,2,2,2,2017,FALSE
627417323,7,12,17,17,21,31,30,38,2,2,1,2,0,2,2,2,4.92,Female,1,0,0,0,0,0,4,2,94,94,2,2,1,2018,FALSE
982552092,17,15,21,14,23,31,14,24,1,3,1,2,2,2,1,2,5.41,Male,1,0,0,0,0,0,2,1,105,105,2,2,0,2020,FALSE
709068192,7,13,22,21,23,29,12,31,1,2,1,2,0,2,1,1,5.16,Male,1,0,0,0,0,0,4,4,116,116,2,1,1,2017,TRUE
992652460,14,11,22,22,26,29,53,47,3,4,2,2,1,3,2,2,5.24,Female,1,0,0,0,0,0,2,1,117,108,2,0,2,2021,FALSE
426748158,4,10,21,16,23,25,12,29,2,4,2,2,1,3,2,2,4.86,Male,1,0,0,0,0,0,2,2,103,103,0,0,0,2018,TRUE
898907217,5,4,17,11,11,19,14,33,2,2,1,1,0,2,1,1,5.61,Male,0,1,0,0,0,0,2,1,105,105,1,0,0,2020,TRUE
387195959,15,16,21,26,27,26,36,39,3,4,1,2,1,4,2,2,5.18,Female,1,0,0,0,0,0,2,2,92,92,1,1,1,2018,FALSE
587345304,15,23,31,30,32,27,10,39,1,3,0,1,1,3,1,2,5.17,Female,1,0,0,0,0,0,2,1,95,95,2,0,1,2018,FALSE
796669032,8,12,21,25,22,29,15,27,1,2,1,1,1,1,1,0,5.46,Female,0,1,0,0,0,0,1,1,102,97,1,1,1,2021,TRUE
113103422,-1,8,19,17,21,25,7,14,1,1,0,1,1,0,1,1,4.61,Female,0,1,0,0,0,0,4,3,95,95,2,1,0,2020,TRUE
931901820,17,20,25,30,28,30,44,33,2,3,1,2,1,2,2,1,5.50,Female,1,0,0,0,0,0,3,2,101,101,2,0,0,2016,FALSE
149847269,6,12,17,17,20,26,20,37,3,3,1,2,2,2,2,2,5.08,Female,1,0,0,0,0,0,2,1,103,103,0,0,0,2018,FALSE
567238706,8,11,18,16,18,21,5,36,2,3,1,1,0,1,0,0,4.86,Female,1,0,0,0,0,0,1,1,97,97,1,0,1,2017,FALSE
491345373,21,33,30,29,30,33,32,39,3,5,2,2,4,4,2,2,5.60,Female,1,0,0,0,0,0,3,1,101,101,2,2,1,2017,FALSE
362964189,23,19,27,29,31,30,38,35,2,3,1,2,1,1,2,2,5.06,Female,0,0,0,0,1,1,2,1,101,101,2,2,2,2017,FALSE
503077555,20,30,30,30,31,31,43,38,3,2,1,2,3,2,2,1,5.75,Female,1,0,0,0,0,0,2,2,101,101,2,0,1,2017,FALSE
624833940,18,24,30,27,29,31,33,35,3,4,2,2,2,4,2,2,5.21,Female,1,0,0,0,0,0,3,1,97,97,2,1,1,2017,FALSE
970310990,2,8,14,14,17,23,10,11,2,2,1,2,1,2,2,2,5.25,Male,1,0,0,0,0,0,7,5,88,88,2,0,0,2018,TRUE
521717805,18,18,28,30,29,31,24,44,4,5,1,2,1,2,2,2,5.25,Male,1,0,0,0,0,0,3,2,95,93,0,0,0,2021,FALSE
188066551,11,17,24,24,29,31,19,38,2,3,1,2,1,2,1,2,4.96,Female,1,0,0,0,0,0,3,3,95,95,2,1,2,2018,FALSE
898340739,10,19,24,21,27,28,34,41,3,3,1,3,2,3,2,2,5.63,Female,1,0,0,0,0,0,3,1,95,95,2,1,2,2018,FALSE
739313203,19,20,25,27,25,30,52,34,4,4,3,3,2,4,2,2,5.65,Male,1,0,0,0,0,0,1,1,120,120,0,0,0,2016,FALSE
822879911,4,12,25,16,24,27,18,36,1,3,1,2,1,3,0,2,4.90,Male,1,0,0,0,0,0,2,1,97,97,2,0,1,2017,FALSE
540190414,12,18,23,22,21,25,29,28,4,4,1,2,2,2,2,2,5.05,Male,1,0,0,0,0,0,1,1,109,109,2,1,1,2020,FALSE
746404046,14,12,19,20,25,28,12,33,2,4,1,2,1,2,0,2,5.62,Female,1,0,0,0,0,0,2,2,110,110,2,1,1,2018,FALSE
710649414,10,15,18,20,22,26,20,31,1,4,1,2,2,4,2,2,5.84,Male,0,1,0,0,0,0,2,1,95,95,1,0,0,2018,TRUE
417102627,16,20,23,25,24,29,39,34,2,2,1,2,2,3,1,1,5.50,Male,1,0,0,0,0,0,2,2,120,120,2,0,2,2016,FALSE
886813772,8,12,18,18,23,22,6,30,2,1,1,2,2,1,2,1,5.92,Male,1,0,0,0,0,0,2,2,120,109,2,0,0,2021,FALSE
186298411,11,13,25,28,29,31,17,46,2,2,1,1,1,2,2,2,5.50,Male,1,0,0,0,0,0,2,1,104,98,2,1,0,2021,FALSE
548591343,15,15,28,27,29,29,25,43,2,4,1,2,1,3,2,2,5.51,Male,1,0,0,0,0,0,2,1,104,104,2,2,1,2020,FALSE
247097614,22,22,24,19,24,29,11,43,2,1,1,2,2,2,2,2,5.70,Male,1,0,0,0,0,0,2,1,105,105,2,0,1,2020,FALSE
713039210,13,11,21,18,22,26,24,34,2,2,1,2,0,2,1,1,4.85,Female,0,0,1,0,0,0,4,2,95,95,2,0,0,2018,FALSE
645819070,8,17,22,25,23,5,13,34,0,2,1,1,0,0,0,0,4.87,Female,1,0,0,0,0,0,1,1,101,101,0,0,0,2016,FALSE
874168893,15,18,24,26,28,30,14,30,3,4,2,2,2,3,0,2,5.73,Male,0,0,1,0,0,0,2,1,101,101,2,1,1,2016,FALSE
382552573,12,16,15,16,17,22,21,43,2,4,1,2,3,4,2,2,5.15,Male,1,0,0,0,0,0,2,2,102,102,2,2,2,2020,FALSE
184753249,1,4,7,7,12,12,3,7,0,1,0,1,1,2,1,2,5.48,Male,0,1,0,0,0,0,6,3,89,89,2,1,0,2017,TRUE
547511638,8,15,23,23,31,29,52,47,2,4,1,2,2,4,2,2,5.32,Male,1,0,0,0,0,0,1,1,91,89,2,2,1,2021,FALSE
984363255,24,25,31,23,29,31,40,42,2,2,1,2,2,2,2,3,4.88,Female,1,0,0,0,0,0,2,1,97,97,2,0,1,2017,FALSE
745989759,19,28,31,31,30,31,21,37,2,4,1,3,1,4,0,2,5.82,Female,1,0,0,0,0,0,2,2,114,114,2,0,1,2020,FALSE
159501948,3,10,18,17,18,24,16,28,1,2,1,2,1,2,0,2,5.55,Female,0,1,0,0,0,0,5,3,95,95,2,0,1,2018,TRUE
106314407,15,13,18,23,27,28,26,39,2,2,1,2,1,1,0,1,5.35,Male,1,0,0,0,0,0,2,1,120,120,2,1,2,2016,FALSE
295973146,14,15,25,29,30,30,39,40,1,2,1,1,2,4,2,2,4.96,Female,1,0,0,0,0,0,2,1,95,93,0,0,0,2021,FALSE
591048739,14,18,23,26,24,29,18,30,2,3,1,2,0,2,0,0,5.06,Female,1,0,0,0,0,0,1,1,97,97,1,0,0,2017,FALSE
665454492,19,20,28,25,29,31,65,41,2,4,1,2,2,4,2,1,5.36,Female,1,0,0,0,0,0,2,1,97,97,2,2,2,2017,FALSE
924274580,8,7,20,23,31,30,17,25,1,2,0,2,0,1,1,2,4.66,Male,1,0,0,0,0,0,3,2,78,78,2,0,1,2021,FALSE
369834678,11,18,19,19,30,31,20,14,2,3,1,2,0,2,1,2,5.25,Male,1,0,0,0,0,0,1,1,95,95,0,0,0,2020,FALSE
303858109,9,18,21,24,27,29,43,38,2,1,2,2,2,2,2,2,5.82,Male,1,0,0,0,0,0,3,2,117,108,2,2,0,2021,FALSE
453441576,6,10,17,16,24,27,15,36,1,3,0,1,1,0,0,0,5.88,Female,0,1,0,0,0,0,2,1,97,97,0,0,0,2017,TRUE
937810627,10,14,21,20,21,26,11,27,2,2,1,2,2,3,1,2,4.85,Female,1,0,0,0,0,0,1,1,102,102,1,0,0,2016,TRUE
398939515,21,32,29,36,30,29,80,50,2,3,1,2,1,2,1,2,4.81,Female,1,0,0,0,0,0,3,1,113,113,2,0,0,2020,FALSE
751011255,10,8,19,23,22,24,7,24,2,4,1,2,2,2,0,2,5.80,Male,0,0,0,0,1,0,1,1,97,97,0,0,0,2017,TRUE
455551609,2,8,19,23,18,23,3,20,1,5,1,2,0,4,0,2,4.61,Male,1,0,0,0,0,0,1,1,94,94,2,2,2,2020,TRUE
411353131,-1,0,16,12,16,12,4,-1,0,2,0,0,0,1,0,2,5.54,Female,0,1,0,0,0,0,1,1,89,89,1,0,0,2017,FALSE
717853062,15,16,23,24,26,26,24,36,2,3,1,2,2,2,2,2,5.49,Female,0,0,0,0,1,0,3,2,97,97,2,1,0,2017,FALSE
555797868,15,24,32,30,32,30,35,45,1,5,1,1,1,2,1,2,4.70,Female,1,0,0,0,0,0,2,1,100,94,2,2,2,2021,FALSE
102569085,13,13,18,19,21,24,17,27,2,2,1,2,2,2,2,1,5.24,Male,1,0,0,0,0,0,3,1,112,112,2,1,1,2020,FALSE
661172453,15,17,23,27,27,29,32,36,4,5,2,2,2,2,1,2,5.63,Male,0,1,0,0,0,1,4,4,114,114,2,1,2,2020,FALSE
916648665,10,16,26,26,28,28,15,39,0,1,1,2,1,4,0,2,5.53,Male,0,1,0,0,0,0,3,3,104,104,2,2,1,2020,FALSE
627569178,6,13,19,19,24,29,16,36,2,2,1,1,1,2,1,2,5.39,Male,0,1,0,0,0,1,2,1,99,99,2,0,0,2020,FALSE
142834007,10,14,21,19,24,30,19,32,2,2,1,2,1,2,2,2,5.12,Female,1,0,0,0,0,0,3,2,88,88,2,2,1,2018,TRUE
229616068,11,14,19,22,25,30,29,37,1,2,1,2,2,4,2,2,4.88,Male,1,0,0,0,0,0,3,2,95,95,2,1,0,2017,TRUE
352410501,20,24,29,29,29,30,27,44,2,4,1,2,1,3,2,2,5.22,Male,0,0,1,0,0,0,4,3,103,103,2,1,1,2020,FALSE
854236443,7,8,19,18,19,23,22,35,2,2,1,1,1,2,0,1,5.53,Female,1,0,0,0,0,0,1,1,98,98,2,2,2,2021,FALSE
214036946,13,18,24,27,26,30,21,28,1,1,1,1,1,2,1,2,4.93,Male,1,0,0,0,0,0,3,1,95,95,2,0,0,2018,TRUE
587858690,7,14,23,27,29,31,21,42,1,2,1,1,0,2,0,2,5.28,Female,1,0,0,0,0,0,3,2,107,96,2,2,2,2021,FALSE
502771253,10,18,23,25,27,29,11,42,1,4,1,3,1,2,1,2,5.12,Male,1,0,0,0,0,0,2,1,117,117,2,2,2,2020,FALSE
515044853,8,14,23,23,31,29,4,9,0,2,0,1,1,0,1,0,5.58,Male,1,0,0,0,0,0,1,1,114,114,0,0,0,2016,TRUE
317198119,13,16,21,22,22,30,41,36,2,3,1,2,2,2,0,2,5.44,Female,0,0,1,0,0,0,2,1,103,103,2,2,0,2016,FALSE
522114835,6,18,28,26,25,27,4,29,2,4,1,2,1,2,1,2,5.16,Female,1,0,0,0,0,0,1,1,102,102,2,1,1,2020,FALSE
204711693,10,15,18,19,19,24,27,42,2,3,1,3,2,2,2,2,5.64,Male,1,0,0,0,0,0,2,2,95,95,2,1,1,2020,FALSE
878332873,7,12,17,18,22,28,34,32,3,4,1,1,0,3,1,2,4.77,Female,1,0,0,0,0,0,4,3,114,114,2,0,2,2016,FALSE
830766435,20,20,26,24,25,31,31,42,4,4,2,5,2,5,1,3,5.46,Male,1,0,0,0,0,0,1,1,113,105,2,2,2,2021,FALSE
692160055,17,19,25,26,29,30,26,28,4,4,2,2,4,5,2,3,5.55,Male,0,0,0,0,1,0,3,2,96,95,2,2,2,2021,FALSE
616330623,9,14,24,25,25,29,23,29,2,3,1,2,1,1,1,2,5.31,Female,1,0,0,0,0,0,2,2,103,103,0,0,0,2016,FALSE
360934730,6,17,19,21,23,29,9,17,1,3,1,2,1,2,2,2,5.13,Female,0,1,0,0,0,1,1,1,110,110,1,1,1,2020,FALSE
868595434,14,21,22,23,25,25,14,33,2,2,1,2,2,2,1,1,5.24,Female,1,0,0,0,0,0,2,1,88,88,2,2,2,2017,FALSE
411484353,13,13,19,14,20,31,43,38,2,4,1,1,2,3,2,2,5.20,Female,1,0,0,0,0,0,2,1,97,97,2,2,2,2017,FALSE
720516908,30,32,32,31,29,30,30,42,3,4,1,2,1,2,2,2,5.04,Male,1,0,0,0,0,0,2,2,113,113,2,2,2,2020,FALSE
837290928,6,10,19,17,21,24,8,23,1,2,0,1,1,0,2,1,4.80,Female,0,1,0,0,0,1,5,4,95,95,2,0,0,2018,FALSE
419795805,8,19,22,28,31,29,26,28,2,4,1,2,1,4,2,3,5.67,Female,1,0,0,0,0,0,1,1,114,114,0,0,0,2016,FALSE
935459145,13,16,25,32,29,30,11,35,1,2,1,2,1,3,1,2,5.73,Male,1,0,0,0,0,0,2,1,105,105,2,2,1,2020,FALSE
196327360,13,18,20,26,28,29,25,36,2,3,1,2,2,3,1,2,5.99,Female,1,0,0,0,0,0,2,2,114,114,0,0,0,2018,FALSE
203911821,9,13,25,28,24,26,23,37,3,3,1,2,0,1,2,2,5.17,Male,1,0,0,0,0,0,2,1,95,95,2,0,1,2017,FALSE
875433957,9,15,25,26,25,26,48,34,2,3,1,2,1,2,1,1,5.33,Female,1,0,0,0,0,0,2,2,95,95,2,2,2,2017,FALSE
951058740,2,11,17,20,21,23,12,20,1,3,0,2,2,4,1,2,4.95,Male,1,0,0,0,0,0,3,1,120,120,2,2,1,2016,TRUE
144361778,21,21,24,28,29,31,34,50,2,5,1,2,3,4,2,2,5.77,Male,0,0,1,0,0,0,2,1,105,105,2,1,0,2020,FALSE
255469996,11,16,26,25,26,29,27,41,3,3,1,1,1,2,1,2,5.72,Female,0,1,0,0,0,0,2,1,117,117,2,2,2,2020,FALSE
924435594,20,27,29,34,29,30,26,39,2,3,1,1,0,2,1,2,4.96,Female,1,0,0,0,0,0,2,1,105,105,2,2,2,2020,FALSE
638951547,11,20,25,26,27,30,39,37,2,4,1,3,2,4,2,4,4.98,Female,1,0,0,0,0,0,3,3,94,94,2,2,1,2020,FALSE
591626668,7,16,18,19,23,26,30,33,2,2,1,1,1,1,2,1,5.68,Male,0,1,0,0,0,1,3,3,120,120,2,2,2,2020,FALSE
140199631,6,14,19,16,20,23,20,23,2,2,1,2,1,2,2,2,5.88,Male,0,1,0,0,0,1,2,1,108,108,2,2,2,2018,TRUE
430087469,6,7,17,21,21,24,22,29,1,2,1,1,1,1,1,1,5.40,Female,1,0,0,0,0,0,1,1,94,94,1,2,0,2020,FALSE
359063222,5,10,15,21,25,29,11,28,0,1,0,1,0,2,0,0,4.69,Female,1,0,0,0,0,0,3,2,98,98,2,2,1,2018,FALSE
836114589,15,20,30,29,30,32,20,31,2,2,1,2,2,3,1,2,4.93,Female,1,0,0,0,0,0,2,1,104,98,2,2,2,2021,FALSE
424358116,1,5,10,11,8,11,1,2,0,2,0,1,0,0,0,2,4.87,Male,0,1,0,0,0,0,2,2,78,78,0,0,0,2020,TRUE
820020193,25,21,30,30,31,30,24,39,2,4,1,2,1,2,1,2,5.60,Male,0,1,0,0,0,1,2,1,95,95,2,1,2,2020,FALSE
321481151,16,22,26,31,32,30,28,39,2,5,2,3,1,2,2,2,5.44,Male,1,0,0,0,0,0,3,1,114,114,1,1,1,2020,FALSE
194430551,5,14,21,20,22,25,16,31,3,2,2,2,1,3,0,2,4.95,Male,1,0,0,0,0,0,2,2,103,103,2,2,1,2016,FALSE
485739691,1,10,16,18,22,24,11,15,2,2,0,1,0,0,1,2,5.00,Male,0,1,0,0,0,0,3,1,102,102,2,2,1,2016,FALSE
370679921,11,13,21,21,24,29,23,34,2,2,1,2,1,2,2,2,5.38,Female,1,0,0,0,0,0,2,2,120,120,2,0,1,2020,FALSE
249751643,10,19,26,26,29,31,14,8,2,4,2,2,2,5,1,4,5.15,Male,0,1,0,0,0,1,1,1,99,94,2,2,0,2021,FALSE
595810859,24,27,29,32,31,31,54,48,3,3,1,2,2,2,2,2,4.68,Female,1,0,0,0,0,0,1,1,113,105,1,1,1,2021,FALSE
386551890,18,23,27,29,28,31,10,20,2,3,1,2,1,2,1,1,5.28,Male,0,1,0,0,0,0,2,2,95,95,0,0,0,2020,FALSE
446066557,15,15,29,26,30,31,15,30,1,4,1,2,1,2,2,1,4.82,Male,1,0,0,0,0,0,2,1,97,97,2,0,1,2017,FALSE
274824020,20,18,31,33,27,33,49,44,1,3,1,4,5,5,1,5,5.64,Male,1,0,0,0,0,0,2,2,97,97,0,0,0,2017,FALSE
599253691,2,11,11,13,5,14,8,18,0,1,1,1,0,1,0,2,5.24,Male,0,1,0,0,0,1,2,2,94,94,2,2,0,2018,TRUE
315671925,14,17,25,28,29,29,44,35,1,3,1,2,1,2,0,2,4.90,Female,1,0,0,0,0,0,3,2,91,105,2,2,1,2020,FALSE
829129410,11,13,24,24,22,27,24,41,2,3,1,1,2,3,1,2,5.42,Male,1,0,0,0,0,0,1,1,113,113,2,2,2,2020,FALSE
636405484,15,15,18,19,18,27,23,43,2,3,1,2,2,3,2,2,5.41,Female,1,0,0,0,0,0,3,3,104,104,1,1,1,2020,FALSE
131312454,12,15,19,17,23,27,21,31,3,5,1,2,3,3,0,2,4.89,Male,0,0,0,1,0,0,3,2,102,102,2,0,0,2018,FALSE
671982334,1,11,19,22,24,27,12,29,0,4,0,2,1,3,0,2,5.32,Female,0,1,0,0,0,0,2,2,113,105,2,1,0,2021,FALSE
199291335,2,8,20,19,24,26,12,19,1,2,1,2,0,2,0,2,4.80,Female,0,1,0,0,0,1,3,2,110,110,2,2,1,2018,TRUE
854908578,6,11,17,17,17,20,12,15,0,3,1,2,0,2,0,2,4.87,Male,0,1,0,0,0,0,2,2,91,91,1,0,0,2020,TRUE
108997997,17,18,18,26,26,28,41,46,2,2,1,1,1,3,1,2,5.64,Female,1,0,0,0,0,0,2,1,95,92,2,2,2,2021,FALSE
858977574,3,13,15,16,17,24,5,25,1,2,1,2,2,2,1,2,5.48,Female,1,0,0,0,0,0,2,1,120,120,2,0,2,2017,FALSE
985241049,4,16,21,21,20,26,13,25,2,3,1,2,1,0,0,1,5.43,Male,0,1,0,0,0,1,3,1,95,95,2,1,1,2017,FALSE
828570392,14,24,30,24,31,30,39,42,1,2,1,2,2,2,1,2,4.64,Male,1,0,0,0,0,0,2,2,109,109,2,2,2,2020,FALSE
997123133,9,14,21,17,22,24,22,26,2,3,1,2,1,4,2,2,5.62,Female,1,0,0,0,0,0,1,1,91,89,1,0,0,2021,FALSE
544407518,17,19,27,28,31,27,36,48,3,5,1,3,2,4,1,3,5.39,Male,1,0,0,0,0,0,1,1,104,104,0,0,0,2020,FALSE
642636730,7,12,18,14,20,22,32,30,1,1,1,1,1,0,1,1,4.90,Female,1,0,0,0,0,0,2,1,94,94,2,2,2,2018,FALSE
503467931,10,12,21,22,25,30,31,27,2,4,1,2,1,3,2,2,4.75,Female,1,0,0,0,0,0,1,1,117,117,0,0,0,2017,FALSE
260902525,5,11,16,18,17,24,20,26,2,3,0,2,2,2,0,2,5.35,Male,1,0,0,0,0,0,3,2,92,92,1,1,0,2018,TRUE
790585004,3,4,6,6,8,6,4,7,2,0,1,1,0,1,0,0,5.92,Male,0,1,0,0,0,1,2,2,88,88,2,0,0,2018,TRUE
241211097,1,8,18,21,24,29,26,31,1,2,1,1,1,0,1,0,5.55,Male,0,1,0,0,0,1,2,2,120,116,2,2,2,2018,TRUE
865749736,10,14,16,18,24,26,21,43,0,3,1,3,0,3,0,2,5.57,Female,1,0,0,0,0,0,3,1,116,116,2,2,2,2020,TRUE
907447337,2,12,16,18,20,26,9,19,1,2,0,1,0,2,0,2,5.44,Female,1,0,0,0,0,0,4,4,95,95,0,0,0,2020,TRUE
250401854,4,8,20,18,21,25,14,3,1,4,1,2,1,1,1,2,4.96,Female,0,0,0,0,1,0,2,2,114,114,2,1,0,2020,FALSE
820169499,13,10,17,18,21,23,12,31,2,5,1,2,3,5,2,2,5.80,Male,1,0,0,0,0,0,2,1,95,95,2,0,1,2021,TRUE
661217442,2,9,9,15,17,24,7,26,1,4,1,4,2,3,2,2,5.45,Male,0,1,0,0,0,0,1,1,116,116,1,1,1,2016,TRUE
105880674,16,21,27,32,28,28,37,32,4,5,2,4,3,4,2,2,5.67,Male,1,0,0,0,0,0,2,1,101,101,2,2,2,2016,FALSE
114462745,0,16,18,19,23,29,9,19,1,2,1,2,2,2,0,0,5.16,Male,0,1,0,0,0,0,3,2,116,116,1,1,1,2016,FALSE
694209811,4,13,20,22,21,31,23,30,2,2,1,1,1,2,0,1,5.78,Male,0,1,0,0,0,0,2,1,105,105,2,2,0,2020,FALSE
496001648,10,13,24,21,29,31,16,30,1,2,1,1,1,2,2,2,5.01,Female,1,0,0,0,0,0,2,2,108,108,2,0,2,2018,FALSE
967918815,21,19,28,31,30,31,43,52,3,3,1,2,2,3,2,2,5.22,Female,1,0,0,0,0,0,3,3,105,105,2,1,0,2020,FALSE
247227861,7,16,21,16,25,30,23,32,1,3,1,2,0,2,1,2,4.93,Female,0,1,0,0,0,0,3,3,101,101,2,2,2,2020,TRUE
405453361,11,15,19,19,30,30,33,34,2,4,2,2,2,4,2,2,5.09,Female,1,0,0,0,0,0,3,2,120,120,2,2,1,2018,FALSE
846802356,7,9,20,19,21,28,14,23,1,2,1,2,2,4,2,2,5.04,Female,1,0,0,0,0,0,4,3,98,98,2,0,0,2020,TRUE
275655906,9,13,16,23,26,27,18,24,2,4,1,2,2,2,2,3,5.23,Male,1,0,0,0,0,0,1,1,95,95,1,0,0,2017,FALSE
808614226,15,24,30,29,29,30,51,33,1,4,1,1,2,2,1,2,5.67,Female,1,0,0,0,0,0,1,1,109,109,2,2,0,2020,FALSE
687695691,15,13,18,15,14,26,28,33,3,3,1,2,3,4,1,1,5.24,Male,1,0,0,0,0,0,2,1,104,104,2,2,2,2020,FALSE
246109254,9,14,22,27,27,28,33,37,2,2,1,2,2,2,2,2,4.93,Male,1,0,0,0,0,0,2,2,115,115,2,1,1,2020,FALSE
667840140,3,11,21,22,21,23,11,23,0,5,1,3,0,5,0,4,5.09,Male,1,0,0,0,0,0,4,4,102,102,2,1,0,2017,FALSE
509973316,4,3,17,23,23,30,8,15,1,4,1,2,1,2,0,2,5.34,Male,0,1,0,0,0,0,2,2,116,116,2,2,2,2016,TRUE
139913769,6,15,18,16,19,23,10,4,0,1,0,1,1,1,0,1,5.70,Female,0,1,0,0,0,1,2,1,99,99,2,0,1,2020,TRUE
528176107,8,9,17,18,22,25,11,25,2,3,1,2,1,4,2,2,5.13,Female,1,0,0,0,0,0,3,3,78,78,1,1,1,2021,TRUE
719516319,6,9,18,19,22,27,11,34,2,2,1,1,0,1,0,1,5.32,Male,1,0,0,0,0,0,2,2,98,98,0,0,0,2017,FALSE
725844999,27,30,29,33,30,32,42,42,4,6,2,2,2,5,0,2,5.86,Male,1,0,0,0,0,0,2,1,113,113,2,1,0,2020,FALSE
770056647,12,19,20,22,23,29,27,34,1,4,1,2,1,2,1,2,5.03,Male,1,0,0,0,0,0,2,2,90,90,0,0,0,2018,FALSE
411162030,12,17,30,26,28,29,20,53,2,4,2,1,2,1,2,2,5.47,Male,0,0,0,0,1,0,2,2,94,94,2,2,1,2020,FALSE
972188622,13,10,17,16,25,25,14,34,2,3,1,1,2,2,2,2,5.39,Female,1,0,0,0,0,0,3,2,114,114,0,0,0,2016,FALSE
501536495,13,17,23,27,27,30,35,37,2,4,1,2,0,1,1,2,5.62,Female,1,0,0,0,0,0,4,4,116,116,2,2,2,2018,FALSE
980818266,29,29,29,30,30,27,33,33,2,2,1,1,2,1,1,2,4.85,Male,1,0,0,0,0,0,2,2,114,120,0,0,0,2016,FALSE
932120565,24,26,30,29,28,28,50,30,3,3,1,2,3,2,0,0,5.15,Female,1,0,0,0,0,0,2,1,101,101,0,0,0,2016,FALSE
486433486,10,14,19,21,26,31,6,24,1,2,0,1,0,1,0,2,5.27,Female,0,0,0,1,0,0,2,1,88,88,0,0,0,2017,FALSE
520245408,13,12,22,27,27,29,34,40,3,3,1,1,1,2,0,1,4.83,Female,1,0,0,0,0,0,1,1,107,96,2,2,0,2021,FALSE
949367541,10,15,21,18,22,27,22,32,1,2,1,1,1,2,2,1,5.35,Male,1,0,0,0,0,0,1,1,95,93,0,0,0,2021,TRUE
799750419,10,13,20,19,22,26,38,45,3,4,1,2,2,4,2,2,5.23,Male,1,0,0,0,0,0,2,1,95,95,2,2,2,2020,FALSE
978161575,14,22,22,24,25,29,25,36,3,4,1,2,2,2,2,4,5.90,Female,1,0,0,0,0,0,4,3,98,98,2,2,0,2017,FALSE
719327339,7,10,19,20,21,28,8,29,1,2,1,1,0,1,2,2,5.23,Female,1,0,0,0,0,0,1,1,96,96,1,1,1,2017,FALSE
484298163,13,16,21,19,25,26,6,29,2,4,1,2,2,4,2,2,5.44,Male,1,0,0,0,0,0,2,2,115,115,2,2,2,2018,FALSE
622426053,12,13,20,23,23,29,17,38,2,2,1,2,2,3,2,2,4.85,Female,1,0,0,0,0,0,2,2,108,108,2,0,0,2020,FALSE
789174434,2,9,20,18,20,25,14,24,0,3,0,1,1,2,0,2,5.29,Male,1,0,0,0,0,0,2,1,103,103,2,0,0,2018,TRUE
753731761,5,11,22,21,22,23,20,36,2,2,1,1,2,2,2,0,5.70,Female,1,0,0,0,0,0,3,2,92,92,2,0,0,2020,TRUE
228255228,27,29,30,27,30,30,28,43,3,5,2,2,4,5,2,3,5.01,Female,1,0,0,0,0,0,1,1,94,91,2,2,2,2021,FALSE
458862463,6,13,16,17,16,24,14,31,1,2,0,2,1,2,0,2,6.04,Male,1,0,0,0,0,0,3,1,94,94,2,2,0,2018,FALSE
572846668,5,11,17,21,22,24,13,35,4,4,1,1,2,3,2,2,5.40,Male,0,1,0,0,0,0,2,1,97,97,2,0,0,2020,FALSE
494112449,3,11,21,22,23,30,12,25,0,2,0,1,2,2,1,2,4.58,Female,0,1,0,0,0,0,2,1,114,114,1,1,1,2017,FALSE
430823418,12,15,21,24,26,27,21,28,2,3,1,1,1,3,2,2,5.90,Female,1,0,0,0,0,0,2,1,108,108,2,0,2,2018,FALSE
176779210,12,15,26,25,30,31,17,37,3,4,2,1,3,3,1,2,5.64,Male,0,1,0,0,0,1,2,1,94,94,2,2,0,2017,TRUE
